block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
447B,JLN KAYU,16 TO 18,67,Model A,2013,93.08,330000,2019-10,0.0573088,3 ROOM
329A,ANCHORVALE ST,04 TO 06,67,Model A,2015,94.83,330000,2019-10,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,10 TO 12,67,Model A,2014,93.75,338000,2019-10,0.0573088,3 ROOM
453D,FERNVALE RD,07 TO 09,67,Model A,2015,94.75,340000,2019-10,0.0573088,3 ROOM
211B,COMPASSVALE LANE,10 TO 12,68,Model A,2013,92.33,345000,2019-10,0.0573088,3 ROOM
453D,FERNVALE RD,16 TO 18,67,Model A,2015,94.83,345000,2019-10,0.0573088,3 ROOM
432A,SENGKANG WEST WAY,25 TO 27,67,Model A,2014,94,350000,2019-10,0.0573088,3 ROOM
334A,ANCHORVALE CRES,13 TO 15,67,Premium Apartment,2015,95.17,355000,2019-10,0.0573088,3 ROOM
329A,ANCHORVALE ST,10 TO 12,67,Model A,2015,94.83,355000,2019-10,0.0573088,3 ROOM
453A,FERNVALE RD,13 TO 15,67,Model A,2015,94.75,355000,2019-10,0.0573088,3 ROOM
453A,FERNVALE RD,19 TO 21,67,Model A,2015,94.75,359000,2019-10,0.0573088,3 ROOM
334B,ANCHORVALE CRES,13 TO 15,67,Premium Apartment,2015,95.25,365000,2019-10,0.0573088,3 ROOM
334C,ANCHORVALE CRES,10 TO 12,67,Premium Apartment,2015,95.17,370000,2019-10,0.0573088,3 ROOM
334C,ANCHORVALE CRES,10 TO 12,67,Premium Apartment,2015,95.17,385000,2019-10,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,13 TO 15,67,Premium Apartment,2015,94.83,423888,2019-10,0.0573088,3 ROOM
