block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
43,BENDEMEER RD,07 TO 09,63,Standard,1981,6.08,270000,2018-10,0.0573088,3 ROOM
43,BENDEMEER RD,07 TO 09,63,Standard,1981,6.08,270000,2018-10,0.0573088,3 ROOM
57,GEYLANG BAHRU,04 TO 06,65,Improved,1974,5.33,272000,2018-10,0.0573088,3 ROOM
98,WHAMPOA DR,13 TO 15,65,Improved,1974,5.33,273000,2018-10,0.0573088,3 ROOM
85,WHAMPOA DR,04 TO 06,76,Improved,1974,5.33,275000,2018-10,0.0573088,3 ROOM
64,KALLANG BAHRU,01 TO 03,65,Improved,1974,5.33,283000,2018-10,0.0573088,3 ROOM
65,KALLANG BAHRU,01 TO 03,65,Improved,1981,6.08,291000,2018-10,0.0573088,3 ROOM
74,WHAMPOA DR,04 TO 06,66,Improved,1981,6.08,295000,2018-10,0.0573088,3 ROOM
65,KALLANG BAHRU,13 TO 15,65,Improved,1981,6.08,310000,2018-10,0.0573088,3 ROOM
30,BENDEMEER RD,07 TO 09,68,Improved,1972,5.17,315000,2018-10,0.0573088,3 ROOM
806,KING GEORGE'S AVE,04 TO 06,59,Improved,1981,6.08,325000,2018-10,0.0573088,3 ROOM
6,ST. GEORGE'S LANE,04 TO 06,68,New Generation,1981,6.08,343000,2018-10,0.0573088,3 ROOM
7,ST. GEORGE'S LANE,07 TO 09,60,Improved,1986,6.5,350000,2018-10,0.0573088,3 ROOM
3,BEACH RD,07 TO 09,68,Improved,1979,5.75,352000,2018-10,0.0573088,3 ROOM
28,BENDEMEER RD,22 TO 24,71,Improved,1972,5.17,380000,2018-10,0.0573088,3 ROOM
101,TOWNER RD,01 TO 03,90,Model A,1983,6.25,477000,2018-10,0.0573088,3 ROOM
5A,UPP BOON KENG RD,10 TO 12,67,Model A,2012,9.17,532000,2018-10,0.0573088,3 ROOM
14,KG ARANG RD,07 TO 09,103,New Generation,1984,6.33,548000,2018-10,0.0573088,3 ROOM
9,BOON KENG RD,01 TO 03,69,DBSS,2011,9.08,570000,2018-10,0.0573088,3 ROOM
61,JLN TENTERAM,01 TO 03,94,Terrace,1972,5.17,645000,2018-10,0.0573088,3 ROOM
38,JLN BAHAGIA,01 TO 03,83,Terrace,1972,5.17,710000,2018-10,0.0573088,3 ROOM
75,WHAMPOA DR,04 TO 06,65,Improved,1974,5.33,215000,2018-11,0.0573088,3 ROOM
98,WHAMPOA DR,10 TO 12,65,Improved,1974,5.33,245000,2018-11,0.0573088,3 ROOM
57,GEYLANG BAHRU,01 TO 03,65,Improved,1974,5.33,255000,2018-11,0.0573088,3 ROOM
44,BENDEMEER RD,07 TO 09,63,Standard,1981,6.08,260000,2018-11,0.0573088,3 ROOM
64,KALLANG BAHRU,01 TO 03,65,Improved,1974,5.33,260000,2018-11,0.0573088,3 ROOM
66,KALLANG BAHRU,01 TO 03,65,Improved,1974,5.33,260000,2018-11,0.0573088,3 ROOM
86,WHAMPOA DR,10 TO 12,66,Improved,1974,5.33,265000,2018-11,0.0573088,3 ROOM
45,BENDEMEER RD,07 TO 09,66,Improved,1972,5.17,270000,2018-11,0.0573088,3 ROOM
47,BENDEMEER RD,04 TO 06,65,Improved,1974,5.33,275000,2018-11,0.0573088,3 ROOM
65,KALLANG BAHRU,07 TO 09,65,Improved,1981,6.08,305000,2018-11,0.0573088,3 ROOM
3,ST. GEORGE'S RD,07 TO 09,70,Improved,1976,5.5,310000,2018-11,0.0573088,3 ROOM
2,JLN BATU,10 TO 12,60,Standard,1969,4.75,315000,2018-11,0.0573088,3 ROOM
2,ST. GEORGE'S RD,13 TO 15,70,Improved,1976,5.5,325000,2018-11,0.0573088,3 ROOM
16,UPP BOON KENG RD,10 TO 12,65,Improved,1975,5.42,328000,2018-11,0.0573088,3 ROOM
2,JLN BATU,07 TO 09,60,Standard,1969,4.75,330000,2018-11,0.0573088,3 ROOM
14,ST. GEORGE'S RD,07 TO 09,67,New Generation,1984,6.42,345000,2018-11,0.0573088,3 ROOM
8,ST. GEORGE'S LANE,10 TO 12,68,New Generation,1982,6.17,345000,2018-11,0.0573088,3 ROOM
94,GEYLANG BAHRU,04 TO 06,68,New Generation,1979,5.75,356000,2018-11,0.0573088,3 ROOM
467,NTH BRIDGE RD,13 TO 15,68,Improved,1978,5.67,370000,2018-11,0.0573088,3 ROOM
16,UPP BOON KENG RD,16 TO 18,65,Improved,1975,5.42,383000,2018-11,0.0573088,3 ROOM
804,KING GEORGE'S AVE,04 TO 06,68,Improved,1981,6.08,400000,2018-11,0.0573088,3 ROOM
107,TOWNER RD,10 TO 12,74,Model A,1983,6.25,400000,2018-11,0.0573088,3 ROOM
105,TOWNER RD,04 TO 06,82,Model A,1984,6.42,447500,2018-11,0.0573088,3 ROOM
12,FARRER PK RD,10 TO 12,62,Model A,2004,8.33,482000,2018-11,0.0573088,3 ROOM
40,JLN BAHAGIA,01 TO 03,91,Terrace,1972,5.17,775000,2018-11,0.0573088,3 ROOM
23,BENDEMEER RD,10 TO 12,68,Improved,1972,5.17,290000,2018-12,0.0573088,3 ROOM
94,GEYLANG BAHRU,01 TO 03,68,New Generation,1979,5.75,350000,2018-12,0.0573088,3 ROOM
72,GEYLANG BAHRU,04 TO 06,59,Improved,1974,5.33,260000,2018-12,0.0573088,3 ROOM
72,GEYLANG BAHRU,07 TO 09,59,Improved,1974,5.33,280000,2018-12,0.0573088,3 ROOM
10,GLOUCESTER RD,04 TO 06,67,New Generation,1976,5.5,400000,2018-12,0.0573088,3 ROOM
33,JLN BAHAGIA,01 TO 03,56,Standard,1970,5,210000,2018-12,0.0573088,3 ROOM
63,JLN MA'MOR,01 TO 03,110,Terrace,1972,5.17,693000,2018-12,0.0573088,3 ROOM
806,KING GEORGE'S AVE,07 TO 09,68,Improved,1981,6.08,395000,2018-12,0.0573088,3 ROOM
806,KING GEORGE'S AVE,04 TO 06,59,Improved,1981,6.08,338000,2018-12,0.0573088,3 ROOM
76,LOR LIMAU,04 TO 06,65,Improved,1973,5.25,242000,2018-12,0.0573088,3 ROOM
76,LOR LIMAU,10 TO 12,65,Improved,1973,5.25,283000,2018-12,0.0573088,3 ROOM
76,LOR LIMAU,13 TO 15,65,Improved,1973,5.25,258000,2018-12,0.0573088,3 ROOM
123,MCNAIR RD,01 TO 03,64,Simplified,1987,6.58,340000,2018-12,0.0573088,3 ROOM
468,NTH BRIDGE RD,13 TO 15,68,Improved,1979,5.75,400000,2018-12,0.0573088,3 ROOM
684,RACE COURSE RD,04 TO 06,63,Simplified,1986,6.5,326000,2018-12,0.0573088,3 ROOM
101,TOWNER RD,04 TO 06,74,Model A,1983,6.25,438000,2018-12,0.0573088,3 ROOM
75,WHAMPOA DR,01 TO 03,65,Improved,1974,5.33,215000,2018-12,0.0573088,3 ROOM
98,WHAMPOA DR,07 TO 09,65,Improved,1974,5.33,240000,2018-12,0.0573088,3 ROOM
34,WHAMPOA WEST,10 TO 12,68,Improved,1972,5.17,316000,2018-12,0.0573088,3 ROOM
77,LOR LIMAU,04 TO 06,59,Improved,1973,5.25,205000,2019-01,0.0573088,3 ROOM
44,BENDEMEER RD,04 TO 06,63,Standard,1981,6.08,260000,2019-01,0.0573088,3 ROOM
64,KALLANG BAHRU,04 TO 06,65,Improved,1974,5.33,260000,2019-01,0.0573088,3 ROOM
45,BENDEMEER RD,07 TO 09,66,Improved,1972,5.17,280000,2019-01,0.0573088,3 ROOM
82,WHAMPOA DR,13 TO 15,66,Improved,1974,5.33,285000,2019-01,0.0573088,3 ROOM
2,JLN BATU,01 TO 03,60,Standard,1969,4.75,288000,2019-01,0.0573088,3 ROOM
20,ST. GEORGE'S RD,01 TO 03,67,New Generation,1984,6.33,290000,2019-01,0.0573088,3 ROOM
34,WHAMPOA WEST,07 TO 09,68,Improved,1972,5.17,305000,2019-01,0.0573088,3 ROOM
3,JLN BATU,04 TO 06,60,Standard,1969,4.75,318000,2019-01,0.0573088,3 ROOM
16,UPP BOON KENG RD,07 TO 09,65,Improved,1975,5.42,320000,2019-01,0.0573088,3 ROOM
801,FRENCH RD,10 TO 12,59,Improved,1979,5.75,328000,2019-01,0.0573088,3 ROOM
63,KALLANG BAHRU,13 TO 15,65,Improved,1974,5.33,330000,2019-01,0.0573088,3 ROOM
2,JLN BATU,04 TO 06,60,Standard,1969,4.75,333000,2019-01,0.0573088,3 ROOM
26,BENDEMEER RD,01 TO 03,71,Improved,1972,5.17,335000,2019-01,0.0573088,3 ROOM
804,KING GEORGE'S AVE,04 TO 06,59,Improved,1981,6.08,335000,2019-01,0.0573088,3 ROOM
