block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
453D,FERNVALE RD,16 TO 18,67,Model A,2015,9.33,345000,2019-10,0.0573088,3 ROOM
432A,SENGKANG WEST WAY,25 TO 27,67,Model A,2014,9.33,350000,2019-10,0.0573088,3 ROOM
334A,ANCHORVALE CRES,13 TO 15,67,Premium Apartment,2015,9.42,355000,2019-10,0.0573088,3 ROOM
329A,ANCHORVALE ST,10 TO 12,67,Model A,2015,9.33,355000,2019-10,0.0573088,3 ROOM
453A,FERNVALE RD,13 TO 15,67,Model A,2015,9.33,355000,2019-10,0.0573088,3 ROOM
453A,FERNVALE RD,19 TO 21,67,Model A,2015,9.33,359000,2019-10,0.0573088,3 ROOM
334B,ANCHORVALE CRES,13 TO 15,67,Premium Apartment,2015,9.42,365000,2019-10,0.0573088,3 ROOM
334C,ANCHORVALE CRES,10 TO 12,67,Premium Apartment,2015,9.42,370000,2019-10,0.0573088,3 ROOM
334C,ANCHORVALE CRES,10 TO 12,67,Premium Apartment,2015,9.42,385000,2019-10,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,13 TO 15,67,Premium Apartment,2015,9.33,423888,2019-10,0.0573088,3 ROOM
