block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
129,BT MERAH VIEW,19 TO 21,65,Improved,1973,5.33,352000,2018-07,0.0901673,3 ROOM
1,JLN BT MERAH,13 TO 15,64,Improved,1983,6.25,358000,2018-07,0.0901673,3 ROOM
119,BT MERAH VIEW,07 TO 09,65,Improved,1983,6.25,362000,2018-07,0.0901673,3 ROOM
22,HAVELOCK RD,07 TO 09,73,Standard,1969,5,368000,2018-07,0.0901673,3 ROOM
60,TELOK BLANGAH HTS,01 TO 03,81,New Generation,1976,5.58,368000,2018-07,0.0901673,3 ROOM
128,BT MERAH VIEW,16 TO 18,76,Improved,1973,5.33,378000,2018-07,0.0901673,3 ROOM
22,HAVELOCK RD,07 TO 09,64,Standard,1969,5,380000,2018-07,0.0901673,3 ROOM
65,TELOK BLANGAH DR,07 TO 09,82,New Generation,1978,5.75,393000,2018-07,0.0901673,3 ROOM
130,BT MERAH VIEW,07 TO 09,76,Improved,1973,5.33,395000,2018-07,0.0901673,3 ROOM
60,TELOK BLANGAH HTS,01 TO 03,81,New Generation,1976,5.58,410000,2018-07,0.0901673,3 ROOM
18,CANTONMENT CL,04 TO 06,60,Model A,2002,8.25,480000,2018-07,0.0901673,3 ROOM
13,CANTONMENT CL,13 TO 15,60,Model A,2003,8.25,495000,2018-07,0.0901673,3 ROOM
127C,KIM TIAN RD,22 TO 24,62,Model A,2013,9.25,512000,2018-07,0.0901673,3 ROOM
18,TIONG BAHRU RD,01 TO 03,75,Standard,1973,5.25,538000,2018-07,0.0901673,3 ROOM
126C,KIM TIAN RD,10 TO 12,62,Model A,2013,9.25,540000,2018-07,0.0901673,3 ROOM
80B,TELOK BLANGAH ST 31,07 TO 09,67,Premium Apartment,2013,9.33,570000,2018-07,0.0901673,3 ROOM
52,HAVELOCK RD,19 TO 21,69,Model A,2013,9.25,593000,2018-07,0.0901673,3 ROOM
28,TIONG BAHRU RD,04 TO 06,88,Standard,1973,5.25,595000,2018-07,0.0901673,3 ROOM
44,MOH GUAN TER,01 TO 03,77,Standard,1973,5.25,600000,2018-07,0.0901673,3 ROOM
54,HAVELOCK RD,34 TO 36,69,Model A,2013,9.25,618000,2018-07,0.0901673,3 ROOM
42,KIM CHENG ST,04 TO 06,88,Standard,1973,5.25,700000,2018-07,0.0901673,3 ROOM
20,TELOK BLANGAH CRES,13 TO 15,65,Improved,1975,5.42,277000,2018-08,0.0901673,3 ROOM
107,JLN BT MERAH,04 TO 06,63,Standard,1970,5,280000,2018-08,0.0901673,3 ROOM
133,JLN BT MERAH,04 TO 06,59,Improved,1983,6.33,293000,2018-08,0.0901673,3 ROOM
5,TELOK BLANGAH CRES,04 TO 06,66,Improved,1983,6.25,303000,2018-08,0.0901673,3 ROOM
128,BT MERAH VIEW,07 TO 09,65,Improved,1973,5.33,320000,2018-08,0.0901673,3 ROOM
105,HENDERSON CRES,13 TO 15,65,Improved,1975,5.42,321000,2018-08,0.0901673,3 ROOM
161,BT MERAH CTRL,01 TO 03,68,New Generation,1980,6.08,340000,2018-08,0.0901673,3 ROOM
105,HENDERSON CRES,13 TO 15,65,Improved,1975,5.42,340000,2018-08,0.0901673,3 ROOM
105,HENDERSON CRES,19 TO 21,65,Improved,1975,5.42,340000,2018-08,0.0901673,3 ROOM
30,JLN KLINIK,01 TO 03,58,Standard,1969,4.75,348000,2018-08,0.0901673,3 ROOM
62,TELOK BLANGAH HTS,04 TO 06,73,New Generation,1976,5.58,350000,2018-08,0.0901673,3 ROOM
129,BT MERAH VIEW,04 TO 06,65,Improved,1973,5.25,360000,2018-08,0.0901673,3 ROOM
149,SILAT AVE,10 TO 12,67,New Generation,1982,6.25,366000,2018-08,0.0901673,3 ROOM
78,INDUS RD,13 TO 15,65,Improved,1982,6.25,370000,2018-08,0.0901673,3 ROOM
78,INDUS RD,10 TO 12,65,Improved,1982,6.25,375000,2018-08,0.0901673,3 ROOM
109,BT PURMEI RD,04 TO 06,74,Model A,1984,6.42,380000,2018-08,0.0901673,3 ROOM
141,JLN BT MERAH,07 TO 09,82,New Generation,1979,5.75,390000,2018-08,0.0901673,3 ROOM
106,BT PURMEI RD,01 TO 03,79,Model A,1984,6.33,400000,2018-08,0.0901673,3 ROOM
26C,JLN MEMBINA,13 TO 15,60,Model A,2009,8.75,430000,2018-08,0.0901673,3 ROOM
3,EVERTON PK,10 TO 12,72,New Generation,1980,6.08,435000,2018-08,0.0901673,3 ROOM
54,HAVELOCK RD,01 TO 03,69,Model A,2013,9.25,530000,2018-08,0.0901673,3 ROOM
41,KIM CHENG ST,01 TO 03,75,Standard,1973,5.25,580000,2018-08,0.0901673,3 ROOM
54,HAVELOCK RD,22 TO 24,69,Model A,2013,9.25,585000,2018-08,0.0901673,3 ROOM
